model_id,is_adapter,D,M,N,alpha,alpha_weighted,entropy,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,norm,num_evals,spectral_norm,stable_rank,xmax,xmin,params
ChaoticNeutrals/BuRP_7B,False,0.017284274101257324,4096,4096,1.436507225036621,2.4920326698273416,0.64210444688797,2.9879469871520996,2.4521348704903034,1.734786032672973,model.layers.0.self_attn.q_proj,3048,283.2271423339844,3169,54.298274993896484,5.216135178618863,54.298274993896484,1.0010743608290795e-05,16777216
ChaoticNeutrals/BuRP_7B,False,0.02131327986717224,1024,4096,1.4609160423278809,1.6605615195660888,0.5887608528137207,2.1475770473480225,1.8898794322366927,1.1366577349099987,model.layers.0.self_attn.k_proj,1024,77.60316467285156,1024,13.698018074035645,5.665284149387057,13.698018074035645,3.0593037081416696e-05,4194304
ChaoticNeutrals/BuRP_7B,False,0.04342383146286011,1024,4096,4.430845260620117,-3.0246181017887026,0.966399610042572,-2.640814781188965,1.2245604383234958,-0.6826277885780632,model.layers.0.self_attn.v_proj,1024,16.77105712890625,1024,0.20766925811767578,80.75849685658785,0.20766925811767578,0.0005523659056052566,4194304
ChaoticNeutrals/BuRP_7B,False,0.038217902183532715,4096,4096,3.074644088745117,-0.2799961599675818,1.0880028009414673,0.27473175525665283,1.834307674247637,-0.09106620209881243,model.layers.0.self_attn.o_proj,3946,68.2822265625,3946,0.81083744764328,84.21197955393409,0.81083744764328,1.0074653800984379e-05,16777216
ChaoticNeutrals/BuRP_7B,False,0.02008923888206482,14336,4096,2.3826606273651123,1.4198035532557944,1.1347301006317139,2.6207547187805176,2.7827440853374483,0.5958899630728769,model.layers.0.mlp.gate_proj,4096,606.37890625,4096,3.9435737133026123,153.76380672295784,3.9435737133026123,0.0003027062048204243,58720256
ChaoticNeutrals/BuRP_7B,False,0.04733577370643616,14336,4096,3.2413599491119385,0.6508483086705216,1.1636309623718262,1.9384936094284058,2.7325069407699747,0.20079482651991173,model.layers.0.mlp.up_proj,4096,540.1407470703125,4096,1.5877964496612549,340.1826142044515,1.5877964496612549,0.00035010362626053393,58720256
ChaoticNeutrals/BuRP_7B,False,0.03173327445983887,4096,14336,4.085853576660156,0.8886295762216282,1.1869901418685913,1.4569801092147827,2.7073997167434545,0.21748933473724935,model.layers.0.mlp.down_proj,4096,509.79986572265625,4096,1.6500204801559448,308.965780639568,1.6500204801559448,0.01006227545440197,58720256
ChaoticNeutrals/BuRP_7B,False,0.05364668369293213,4096,4096,2.4570581912994385,2.2301040682108724,0.9587081074714661,2.8294601440429688,2.433742105401518,0.9076317671709113,model.layers.1.self_attn.q_proj,3419,271.482666015625,3419,8.084101676940918,33.58229236403617,8.084101676940918,1.0031857527792454e-05,16777216
ChaoticNeutrals/BuRP_7B,False,0.03854745626449585,1024,4096,2.9589381217956543,1.7612654885812695,0.8366208672523499,2.1882824897766113,2.0027231803567997,0.5952356609311019,model.layers.1.self_attn.k_proj,1024,100.6290054321289,1024,3.9376368522644043,25.555684591447406,3.9376368522644043,2.1104682673467323e-05,4194304
ChaoticNeutrals/BuRP_7B,False,0.11178100109100342,1024,4096,4.397452354431152,-4.525369061081376,1.0131621360778809,-2.9473752975463867,1.4062622853618192,-1.0290888215130578,model.layers.1.self_attn.v_proj,1024,25.483688354492188,1024,0.09352143853902817,272.4903375374983,0.09352143853902817,0.00215883064083755,4194304
